strategy,incident_id,incident_index,true_service_type,predicted_service_type,provider_id,provider_capable,matched,resolution_time_min,was_re_dispatched,posterior_entropy_bits
UADO,inc_00968,968,COOLANT_LOW,RADIATOR_FAN_ISSUE,prov_012_TOW_HEAVY,True,False,13.342784187485732,False,
UADO,inc_00969,969,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_005_TOW_LIGHT,True,False,18.22064147546343,False,
UADO,inc_00970,970,FUEL_FILTER_CLOGGED,IGNITION_SYSTEM,prov_011_TOW_LIGHT,True,False,31.492900152027502,False,
UADO,inc_00971,971,BATTERY_REPLACE,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,34.61470674063861,False,
UADO,inc_00972,972,FUEL_PUMP,BATTERY_REPLACE,prov_001_TOW_HEAVY,True,False,92.07067839212353,False,
UADO,inc_00973,973,BATTERY_JUMP,BATTERY_JUMP,prov_012_TOW_HEAVY,True,True,15.908862787561615,False,
UADO,inc_00974,974,BELT_BROKEN,ALTERNATOR_ISSUE,prov_014_MOBILE_MECHANIC,True,False,38.20767667572304,False,
UADO,inc_00975,975,FUEL_PUMP,FUEL_PUMP,prov_002_MOBILE_MECHANIC,True,True,96.41184079709767,False,
UADO,inc_00976,976,STARTER_MOTOR,STARTER_MOTOR,prov_005_TOW_LIGHT,True,True,64.69380313945989,False,
UADO,inc_00977,977,IGNITION_SYSTEM,BATTERY_REPLACE,prov_007_MOBILE_MECHANIC,True,False,62.4199691607323,False,
UADO,inc_00978,978,COOLANT_LOW,RADIATOR_FAN_ISSUE,prov_015_TOW_HEAVY,True,False,18.914391907925484,False,
UADO,inc_00979,979,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_005_TOW_LIGHT,True,True,69.22837712074806,False,
UADO,inc_00980,980,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_001_TOW_HEAVY,True,True,61.84917511389962,False,
UADO,inc_00981,981,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_013_MOBILE_MECHANIC,True,True,28.12535688196296,False,
UADO,inc_00982,982,RADIATOR_FAN_ISSUE,COOLANT_LOW,prov_002_MOBILE_MECHANIC,True,False,47.81879241202589,False,
UADO,inc_00983,983,IGNITION_SYSTEM,STARTER_MOTOR,prov_014_MOBILE_MECHANIC,True,False,67.31361698817857,False,
UADO,inc_00984,984,BATTERY_REPLACE,BATTERY_REPLACE,prov_002_MOBILE_MECHANIC,True,True,34.002898912206874,False,
UADO,inc_00985,985,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_015_TOW_HEAVY,True,True,65.59495203513869,False,
UADO,inc_00986,986,ELECTRICAL_FAULT_RAIN,ELECTRICAL_FAULT_RAIN,prov_001_TOW_HEAVY,True,True,99.87674599283588,False,
UADO,inc_00987,987,STARTER_MOTOR,STARTER_MOTOR,prov_017_MOBILE_MECHANIC,True,True,64.09457048453557,False,
UADO,inc_00988,988,BRAKE_PAD_WORN,CLUTCH_WORN,prov_018_TOW_LIGHT,True,False,66.13666536972191,False,
UADO,inc_00989,989,BATTERY_REPLACE,BATTERY_REPLACE,prov_011_TOW_LIGHT,True,True,33.536269357643164,False,
UADO,inc_00990,990,BATTERY_REPLACE,ELECTRICAL_FAULT_RAIN,prov_014_MOBILE_MECHANIC,True,False,35.85100906011802,False,
UADO,inc_00991,991,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_011_TOW_LIGHT,True,True,186.68162563869532,False,
UADO,inc_00992,992,ELECTRICAL_FAULT_RAIN,BATTERY_REPLACE,prov_001_TOW_HEAVY,True,False,99.91928221320457,False,
UADO,inc_00993,993,BELT_BROKEN,SEVERE_MECHANICAL_TOW,prov_012_TOW_HEAVY,True,False,41.82775924171117,False,
UADO,inc_00994,994,BATTERY_REPLACE,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,42.69286400533985,False,
UADO,inc_00995,995,BATTERY_TERMINAL_CLEAN,BATTERY_REPLACE,prov_010_TOW_LIGHT,True,False,13.141628163558046,False,
UADO,inc_00996,996,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_005_TOW_LIGHT,True,True,29.124902823163456,False,
UADO,inc_00997,997,SEVERE_MECHANICAL_TOW,SEVERE_MECHANICAL_TOW,prov_012_TOW_HEAVY,True,True,43.84078518862006,False,
UADO,inc_00998,998,ELECTRICAL_FAULT_RAIN,SEVERE_MECHANICAL_TOW,prov_015_TOW_HEAVY,True,False,92.62753321468452,False,
UADO,inc_00999,999,TRANSMISSION_ISSUE,CLUTCH_WORN,prov_018_TOW_LIGHT,True,False,185.44138753867827,False,
ArgmaxECM,inc_00000,0,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_003_TOW_LIGHT,True,False,20.141872649869573,False,
ArgmaxECM,inc_00001,1,FUEL_PUMP,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,94.41789760622487,False,
ArgmaxECM,inc_00002,2,BELT_BROKEN,FUEL_FILTER_CLOGGED,prov_016_MOBILE_MECHANIC,True,False,34.96887355038789,False,
ArgmaxECM,inc_00003,3,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,22.877352736057098,False,
ArgmaxECM,inc_00004,4,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_011_TOW_LIGHT,True,True,192.3010084876635,False,
ArgmaxECM,inc_00005,5,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_009_TOW_LIGHT,True,True,30.189386522194496,False,
ArgmaxECM,inc_00006,6,BATTERY_JUMP,BATTERY_TERMINAL_CLEAN,prov_013_MOBILE_MECHANIC,True,False,18.017336411400287,False,
ArgmaxECM,inc_00007,7,BATTERY_JUMP,STARTER_MOTOR,prov_014_MOBILE_MECHANIC,True,False,19.91292657981052,False,
ArgmaxECM,inc_00008,8,ALTERNATOR_ISSUE,BELT_BROKEN,prov_002_MOBILE_MECHANIC,True,False,67.25908758272723,False,
ArgmaxECM,inc_00009,9,SEVERE_MECHANICAL_TOW,FUEL_FILTER_CLOGGED,prov_009_TOW_LIGHT,False,False,79.28266835845257,True,
ArgmaxECM,inc_00010,10,IGNITION_SYSTEM,FUEL_PUMP,prov_014_MOBILE_MECHANIC,True,False,67.99800250290615,False,
ArgmaxECM,inc_00011,11,IGNITION_SYSTEM,FUEL_FILTER_CLOGGED,prov_015_TOW_HEAVY,True,False,67.68231398077211,False,
ArgmaxECM,inc_00012,12,BATTERY_JUMP,BATTERY_TERMINAL_CLEAN,prov_017_MOBILE_MECHANIC,True,False,17.15807709480557,False,
ArgmaxECM,inc_00013,13,RADIATOR_FAN_ISSUE,FUEL_FILTER_CLOGGED,prov_017_MOBILE_MECHANIC,True,False,45.27540933957896,False,
ArgmaxECM,inc_00014,14,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_010_TOW_LIGHT,True,True,28.1143207542654,False,
ArgmaxECM,inc_00015,15,BATTERY_JUMP,BATTERY_TERMINAL_CLEAN,prov_016_MOBILE_MECHANIC,True,False,19.294383268340628,False,
ArgmaxECM,inc_00016,16,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_011_TOW_LIGHT,True,True,67.40322006743635,False,
ArgmaxECM,inc_00017,17,CLUTCH_WORN,CLUTCH_WORN,prov_018_TOW_LIGHT,True,True,163.07705701267204,False,
ArgmaxECM,inc_00018,18,STARTER_MOTOR,STARTER_MOTOR,prov_007_MOBILE_MECHANIC,True,True,64.7348040715624,False,
ArgmaxECM,inc_00019,19,BATTERY_REPLACE,STARTER_MOTOR,prov_001_TOW_HEAVY,True,False,35.51693450386457,False,
ArgmaxECM,inc_00020,20,IGNITION_SYSTEM,FUEL_FILTER_CLOGGED,prov_012_TOW_HEAVY,True,False,66.24854034964417,False,
ArgmaxECM,inc_00021,21,ENGINE_OVERHEAT_SEVERE,FUEL_FILTER_CLOGGED,prov_012_TOW_HEAVY,True,False,125.96837273372402,False,
ArgmaxECM,inc_00022,22,FUEL_FILTER_CLOGGED,IGNITION_SYSTEM,prov_016_MOBILE_MECHANIC,True,False,26.37660822832666,False,
ArgmaxECM,inc_00023,23,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_005_TOW_LIGHT,True,True,188.00725253629562,False,
ArgmaxECM,inc_00024,24,SEVERE_MECHANICAL_TOW,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,False,False,82.65432958580315,True,
ArgmaxECM,inc_00025,25,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_015_TOW_HEAVY,True,False,158.266653271616,False,
ArgmaxECM,inc_00026,26,ALTERNATOR_ISSUE,BELT_BROKEN,prov_017_MOBILE_MECHANIC,True,False,66.77793156206647,False,
ArgmaxECM,inc_00027,27,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_016_MOBILE_MECHANIC,True,False,62.75194653564423,False,
ArgmaxECM,inc_00028,28,BELT_BROKEN,FUEL_FILTER_CLOGGED,prov_009_TOW_LIGHT,True,False,31.56182373041491,False,
ArgmaxECM,inc_00029,29,BATTERY_TERMINAL_CLEAN,STARTER_MOTOR,prov_012_TOW_HEAVY,True,False,15.99906039069246,False,
ArgmaxECM,inc_00030,30,BRAKE_PAD_WORN,CLUTCH_WORN,prov_012_TOW_HEAVY,True,False,67.2596253639347,False,
ArgmaxECM,inc_00031,31,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_001_TOW_HEAVY,True,True,66.05333777001881,False,
ArgmaxECM,inc_00032,32,BATTERY_REPLACE,BATTERY_REPLACE,prov_003_TOW_LIGHT,True,True,31.987679694105058,False,
ArgmaxECM,inc_00033,33,BATTERY_REPLACE,STARTER_MOTOR,prov_016_MOBILE_MECHANIC,True,False,35.30382551644807,False,
ArgmaxECM,inc_00034,34,RADIATOR_HOSE_LEAK,FUEL_FILTER_CLOGGED,prov_001_TOW_HEAVY,True,False,34.5636464716888,False,
ArgmaxECM,inc_00035,35,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_018_TOW_LIGHT,True,False,159.67807324302626,False,
ArgmaxECM,inc_00036,36,ALTERNATOR_ISSUE,BELT_BROKEN,prov_010_TOW_LIGHT,True,False,61.42405526136701,False,
ArgmaxECM,inc_00037,37,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_010_TOW_LIGHT,True,False,153.3554146732129,False,
ArgmaxECM,inc_00038,38,ENGINE_OVERHEAT_SEVERE,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,False,False,168.73147799928057,True,
ArgmaxECM,inc_00039,39,IGNITION_SYSTEM,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,63.287567026551955,False,
ArgmaxECM,inc_00040,40,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_017_MOBILE_MECHANIC,True,True,66.17354361687026,False,
ArgmaxECM,inc_00041,41,BATTERY_REPLACE,BATTERY_REPLACE,prov_009_TOW_LIGHT,True,True,31.61482862691777,False,
ArgmaxECM,inc_00042,42,BATTERY_REPLACE,ELECTRICAL_FAULT_RAIN,prov_015_TOW_HEAVY,True,False,33.22360215414999,False,
ArgmaxECM,inc_00043,43,STARTER_MOTOR,FUEL_FILTER_CLOGGED,prov_010_TOW_LIGHT,True,False,62.76141796481369,False,
ArgmaxECM,inc_00044,44,BRAKE_FAILURE,BRAKE_FAILURE,prov_011_TOW_LIGHT,True,True,95.60471409827527,False,
ArgmaxECM,inc_00045,45,ALTERNATOR_ISSUE,FUEL_PUMP,prov_017_MOBILE_MECHANIC,True,False,65.66180164101,False,
ArgmaxECM,inc_00046,46,ENGINE_OVERHEAT_SEVERE,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,False,False,172.49840942823,True,
ArgmaxECM,inc_00047,47,BELT_BROKEN,BELT_BROKEN,prov_012_TOW_HEAVY,True,True,36.8752085554252,False,
ArgmaxECM,inc_00048,48,FUEL_PUMP,FUEL_FILTER_CLOGGED,prov_011_TOW_LIGHT,True,False,91.08426343054148,False,
ArgmaxECM,inc_00049,49,ENGINE_OVERHEAT_SEVERE,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,False,False,173.00371842610443,True,
ArgmaxECM,inc_00050,50,BATTERY_JUMP,BATTERY_TERMINAL_CLEAN,prov_014_MOBILE_MECHANIC,True,False,19.94417509100598,False,
ArgmaxECM,inc_00051,51,TRANSMISSION_ISSUE,CLUTCH_WORN,prov_018_TOW_LIGHT,True,False,186.52224074361527,False,
ArgmaxECM,inc_00052,52,BATTERY_REPLACE,ELECTRICAL_FAULT_RAIN,prov_014_MOBILE_MECHANIC,True,False,34.01039969742406,False,
ArgmaxECM,inc_00053,53,BRAKE_FAILURE,BRAKE_FAILURE,prov_006_TOW_LIGHT,True,True,95.96251776641463,False,
ArgmaxECM,inc_00054,54,RADIATOR_FAN_ISSUE,RADIATOR_FAN_ISSUE,prov_014_MOBILE_MECHANIC,True,True,48.282769129428104,False,
ArgmaxECM,inc_00055,55,BELT_BROKEN,FUEL_FILTER_CLOGGED,prov_016_MOBILE_MECHANIC,True,False,37.7771592419655,False,
ArgmaxECM,inc_00056,56,RADIATOR_FAN_ISSUE,RADIATOR_FAN_ISSUE,prov_002_MOBILE_MECHANIC,True,True,53.51195174458219,False,
ArgmaxECM,inc_00057,57,FUEL_PUMP,STARTER_MOTOR,prov_011_TOW_LIGHT,True,False,91.20806923475106,False,
ArgmaxECM,inc_00058,58,FUEL_PUMP,FUEL_PUMP,prov_001_TOW_HEAVY,True,True,94.80774421670552,False,
ArgmaxECM,inc_00059,59,BRAKE_FAILURE,BRAKE_FAILURE,prov_012_TOW_HEAVY,True,True,97.82382071963508,False,
ArgmaxECM,inc_00060,60,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_005_TOW_LIGHT,True,True,181.3621412705166,False,
ArgmaxECM,inc_00061,61,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_006_TOW_LIGHT,True,False,62.43495538596618,False,
ArgmaxECM,inc_00062,62,BATTERY_REPLACE,FUEL_PUMP,prov_001_TOW_HEAVY,True,False,31.925156276962408,False,
ArgmaxECM,inc_00063,63,BRAKE_FAILURE,TRANSMISSION_ISSUE,prov_005_TOW_LIGHT,True,False,94.6415805588154,False,
ArgmaxECM,inc_00064,64,ENGINE_OVERHEAT_SEVERE,FUEL_FILTER_CLOGGED,prov_001_TOW_HEAVY,True,False,123.89279799110903,False,
ArgmaxECM,inc_00065,65,FUEL_PUMP,FUEL_PUMP,prov_011_TOW_LIGHT,True,True,91.7600162891611,False,
ArgmaxECM,inc_00066,66,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_011_TOW_LIGHT,True,False,60.850449270042034,False,
ArgmaxECM,inc_00067,67,FUEL_PUMP,FUEL_PUMP,prov_014_MOBILE_MECHANIC,True,True,93.29440295446906,False,
ArgmaxECM,inc_00068,68,RADIATOR_HOSE_LEAK,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,39.67543420430651,False,
ArgmaxECM,inc_00069,69,BATTERY_JUMP,BATTERY_TERMINAL_CLEAN,prov_010_TOW_LIGHT,True,False,20.750589224947362,False,
ArgmaxECM,inc_00070,70,FUEL_PUMP,FUEL_PUMP,prov_014_MOBILE_MECHANIC,True,True,95.71282693678873,False,
ArgmaxECM,inc_00071,71,IGNITION_SYSTEM,FUEL_FILTER_CLOGGED,prov_015_TOW_HEAVY,True,False,67.96847705322858,False,
ArgmaxECM,inc_00072,72,COOLANT_LOW,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,18.000706016861315,False,
ArgmaxECM,inc_00073,73,BATTERY_REPLACE,ELECTRICAL_FAULT_RAIN,prov_006_TOW_LIGHT,True,False,32.54163271593139,False,
ArgmaxECM,inc_00074,74,ENGINE_OVERHEAT_SEVERE,FUEL_FILTER_CLOGGED,prov_016_MOBILE_MECHANIC,False,False,166.1615680690095,True,
ArgmaxECM,inc_00075,75,SEVERE_MECHANICAL_TOW,FUEL_FILTER_CLOGGED,prov_012_TOW_HEAVY,True,False,36.27287087458421,False,
ArgmaxECM,inc_00076,76,ENGINE_OVERHEAT_SEVERE,RADIATOR_FAN_ISSUE,prov_016_MOBILE_MECHANIC,False,False,168.62505241204963,True,
ArgmaxECM,inc_00077,77,SEVERE_MECHANICAL_TOW,FUEL_FILTER_CLOGGED,prov_017_MOBILE_MECHANIC,False,False,78.29382193730616,True,
ArgmaxECM,inc_00078,78,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_015_TOW_HEAVY,True,True,63.817390865186994,False,
ArgmaxECM,inc_00079,79,COOLANT_LOW,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,10.748433143919895,False,
ArgmaxECM,inc_00080,80,BATTERY_JUMP,FUEL_PUMP,prov_015_TOW_HEAVY,True,False,15.941691148324637,False,
ArgmaxECM,inc_00081,81,RADIATOR_FAN_ISSUE,COOLANT_LOW,prov_002_MOBILE_MECHANIC,True,False,51.53761827378814,False,
ArgmaxECM,inc_00082,82,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_014_MOBILE_MECHANIC,True,True,63.48993524061195,False,
ArgmaxECM,inc_00083,83,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_015_TOW_HEAVY,True,True,63.71742162986008,False,
ArgmaxECM,inc_00084,84,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_009_TOW_LIGHT,True,False,17.528528711962338,False,
ArgmaxECM,inc_00085,85,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_011_TOW_LIGHT,True,True,29.397856218759173,False,
ArgmaxECM,inc_00086,86,BRAKE_FAILURE,CLUTCH_WORN,prov_012_TOW_HEAVY,True,False,92.32099057827635,False,
ArgmaxECM,inc_00087,87,RADIATOR_HOSE_LEAK,RADIATOR_FAN_ISSUE,prov_012_TOW_HEAVY,True,False,36.9471988702895,False,
ArgmaxECM,inc_00088,88,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_012_TOW_HEAVY,True,False,19.458131836275676,False,
ArgmaxECM,inc_00089,89,COOLANT_LOW,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,17.878900192020968,False,
ArgmaxECM,inc_00090,90,RADIATOR_FAN_ISSUE,FUEL_FILTER_CLOGGED,prov_017_MOBILE_MECHANIC,True,False,49.52908723776917,False,
ArgmaxECM,inc_00091,91,ALTERNATOR_ISSUE,BELT_BROKEN,prov_010_TOW_LIGHT,True,False,62.56590556847622,False,
ArgmaxECM,inc_00092,92,BATTERY_REPLACE,FUEL_PUMP,prov_014_MOBILE_MECHANIC,True,False,34.2608443253963,False,
ArgmaxECM,inc_00093,93,IGNITION_SYSTEM,FUEL_PUMP,prov_002_MOBILE_MECHANIC,True,False,65.796652350972,False,
ArgmaxECM,inc_00094,94,BELT_BROKEN,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,34.97058513560891,False,
ArgmaxECM,inc_00095,95,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_018_TOW_LIGHT,True,True,184.7847140260113,False,
ArgmaxECM,inc_00096,96,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_009_TOW_LIGHT,True,True,184.7248180171995,False,
ArgmaxECM,inc_00097,97,COOLANT_LOW,RADIATOR_FAN_ISSUE,prov_002_MOBILE_MECHANIC,True,False,16.83918677664423,False,
ArgmaxECM,inc_00098,98,STARTER_MOTOR,FUEL_FILTER_CLOGGED,prov_017_MOBILE_MECHANIC,True,False,64.22230050028222,False,
ArgmaxECM,inc_00099,99,BELT_BROKEN,BELT_BROKEN,prov_016_MOBILE_MECHANIC,True,True,37.541506242508504,False,
ArgmaxECM,inc_00100,100,BATTERY_TERMINAL_CLEAN,ELECTRICAL_FAULT_RAIN,prov_002_MOBILE_MECHANIC,True,False,14.33304830241402,False,
ArgmaxECM,inc_00101,101,BRAKE_FAILURE,BRAKE_FAILURE,prov_001_TOW_HEAVY,True,True,91.44456731412515,False,
ArgmaxECM,inc_00102,102,BATTERY_REPLACE,FUEL_PUMP,prov_002_MOBILE_MECHANIC,True,False,37.364687926672644,False,
ArgmaxECM,inc_00103,103,BATTERY_REPLACE,FUEL_PUMP,prov_002_MOBILE_MECHANIC,True,False,31.439093378694817,False,
ArgmaxECM,inc_00104,104,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_018_TOW_LIGHT,True,False,20.69807039242076,False,
ArgmaxECM,inc_00105,105,TRANSMISSION_ISSUE,CLUTCH_WORN,prov_011_TOW_LIGHT,True,False,185.77417663757421,False,
ArgmaxECM,inc_00106,106,ALTERNATOR_ISSUE,BELT_BROKEN,prov_002_MOBILE_MECHANIC,True,False,63.08638576912375,False,
ArgmaxECM,inc_00107,107,SEVERE_MECHANICAL_TOW,FUEL_FILTER_CLOGGED,prov_016_MOBILE_MECHANIC,False,False,82.0540531264576,True,
ArgmaxECM,inc_00108,108,IGNITION_SYSTEM,FUEL_PUMP,prov_017_MOBILE_MECHANIC,True,False,65.77327091882034,False,
ArgmaxECM,inc_00109,109,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_012_TOW_HEAVY,True,True,61.56615866052865,False,
ArgmaxECM,inc_00110,110,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_010_TOW_LIGHT,True,False,151.74812506930863,False,
ArgmaxECM,inc_00111,111,SEVERE_MECHANICAL_TOW,FUEL_FILTER_CLOGGED,prov_001_TOW_HEAVY,True,False,32.71295618280891,False,
ArgmaxECM,inc_00112,112,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_012_TOW_HEAVY,True,False,16.577733988978284,False,
ArgmaxECM,inc_00113,113,BRAKE_PAD_WORN,CLUTCH_WORN,prov_018_TOW_LIGHT,True,False,64.0049940274109,False,
ArgmaxECM,inc_00114,114,COOLANT_LOW,RADIATOR_FAN_ISSUE,prov_011_TOW_LIGHT,True,False,11.270224257098729,False,
ArgmaxECM,inc_00115,115,ELECTRICAL_FAULT_RAIN,BATTERY_JUMP,prov_012_TOW_HEAVY,True,False,92.83356855893743,False,
ArgmaxECM,inc_00116,116,STARTER_MOTOR,BATTERY_TERMINAL_CLEAN,prov_014_MOBILE_MECHANIC,True,False,65.7281926065268,False,
ArgmaxECM,inc_00117,117,BATTERY_TERMINAL_CLEAN,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,23.583717530443437,False,
ArgmaxECM,inc_00118,118,BATTERY_JUMP,BATTERY_REPLACE,prov_017_MOBILE_MECHANIC,True,False,16.675479818718575,False,
ArgmaxECM,inc_00119,119,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_015_TOW_HEAVY,True,False,157.38794762908876,False,
ArgmaxECM,inc_00120,120,ALTERNATOR_ISSUE,BELT_BROKEN,prov_013_MOBILE_MECHANIC,True,False,63.35506852152748,False,
ArgmaxECM,inc_00121,121,BRAKE_FAILURE,CLUTCH_WORN,prov_005_TOW_LIGHT,True,False,99.59453274905776,False,
ArgmaxECM,inc_00122,122,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_002_MOBILE_MECHANIC,True,True,61.54053486741487,False,
ArgmaxECM,inc_00123,123,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_018_TOW_LIGHT,True,False,156.90136690272217,False,
ArgmaxECM,inc_00124,124,RADIATOR_HOSE_LEAK,COOLANT_LOW,prov_015_TOW_HEAVY,True,False,30.920877183718357,False,
ArgmaxECM,inc_00125,125,SEVERE_MECHANICAL_TOW,BELT_BROKEN,prov_002_MOBILE_MECHANIC,False,False,77.76303784585023,True,
ArgmaxECM,inc_00126,126,BATTERY_REPLACE,ELECTRICAL_FAULT_RAIN,prov_012_TOW_HEAVY,True,False,36.348985233326914,False,
ArgmaxECM,inc_00127,127,BATTERY_JUMP,STARTER_MOTOR,prov_002_MOBILE_MECHANIC,True,False,19.590283399191904,False,
ArgmaxECM,inc_00128,128,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_011_TOW_LIGHT,True,False,159.89260990959764,False,
ArgmaxECM,inc_00129,129,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,16.93207015469214,False,
ArgmaxECM,inc_00130,130,COOLANT_LOW,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,14.530827547626561,False,
ArgmaxECM,inc_00131,131,FUEL_PUMP,FUEL_PUMP,prov_009_TOW_LIGHT,True,True,95.92898847212324,False,
ArgmaxECM,inc_00132,132,SEVERE_MECHANICAL_TOW,BELT_BROKEN,prov_010_TOW_LIGHT,False,False,80.17767782558381,True,
ArgmaxECM,inc_00133,133,ENGINE_OVERHEAT_SEVERE,FUEL_FILTER_CLOGGED,prov_007_MOBILE_MECHANIC,False,False,166.04543251398198,True,
ArgmaxECM,inc_00134,134,ALTERNATOR_ISSUE,BELT_BROKEN,prov_017_MOBILE_MECHANIC,True,False,64.986108438572,False,
ArgmaxECM,inc_00135,135,BATTERY_JUMP,BATTERY_REPLACE,prov_001_TOW_HEAVY,True,False,18.48035238731267,False,
ArgmaxECM,inc_00136,136,SEVERE_MECHANICAL_TOW,FUEL_FILTER_CLOGGED,prov_007_MOBILE_MECHANIC,False,False,76.97477106925109,True,
ArgmaxECM,inc_00137,137,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_010_TOW_LIGHT,True,False,155.60121274244648,False,
ArgmaxECM,inc_00138,138,FUEL_FILTER_CLOGGED,IGNITION_SYSTEM,prov_012_TOW_HEAVY,True,False,29.083106919598496,False,
ArgmaxECM,inc_00139,139,BRAKE_FAILURE,CLUTCH_WORN,prov_006_TOW_LIGHT,True,False,92.65472913019424,False,
ArgmaxECM,inc_00140,140,STARTER_MOTOR,FUEL_FILTER_CLOGGED,prov_006_TOW_LIGHT,True,False,63.05773953856755,False,
ArgmaxECM,inc_00141,141,BATTERY_REPLACE,FUEL_PUMP,prov_001_TOW_HEAVY,True,False,36.33218358549468,False,
ArgmaxECM,inc_00142,142,SEVERE_MECHANICAL_TOW,FUEL_FILTER_CLOGGED,prov_010_TOW_LIGHT,False,False,78.94746575995354,True,
ArgmaxECM,inc_00143,143,FUEL_PUMP,FUEL_FILTER_CLOGGED,prov_011_TOW_LIGHT,True,False,97.36097244604359,False,
ArgmaxECM,inc_00144,144,FUEL_FILTER_CLOGGED,IGNITION_SYSTEM,prov_012_TOW_HEAVY,True,False,28.432409064356378,False,
ArgmaxECM,inc_00145,145,ELECTRICAL_FAULT_RAIN,ELECTRICAL_FAULT_RAIN,prov_012_TOW_HEAVY,True,True,94.89214320253971,False,
ArgmaxECM,inc_00146,146,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_001_TOW_HEAVY,True,True,64.99770077654398,False,
ArgmaxECM,inc_00147,147,IGNITION_SYSTEM,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,66.16352704631474,False,
ArgmaxECM,inc_00148,148,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_007_MOBILE_MECHANIC,True,False,61.34221316504367,False,
ArgmaxECM,inc_00149,149,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,21.253052968912222,False,
ArgmaxECM,inc_00150,150,BRAKE_FAILURE,CLUTCH_WORN,prov_001_TOW_HEAVY,True,False,95.31923722069867,False,
ArgmaxECM,inc_00151,151,STARTER_MOTOR,FUEL_FILTER_CLOGGED,prov_012_TOW_HEAVY,True,False,65.08000114336589,False,
